Neural: BP training started. 2015-09-04T15:30:16
Parallel processing over 48 cores.

Training on 2985 images.
Hashing images...
 2985 unique images after hashing.
 ...hashing completed. 0.1 min.
2 unique elements included:  Pd, Cu
Hidden layer structure:
 Pd: (3, 30)
 Cu: (3, 30)
Symmetry functions for each element:
 Pd: 20
 Cu: 20
Initializing with random weights.
Initializing with random scalings.
Calculating neighborlist for each atom...
 Saved neighborlist file ../neighborlists.json loaded with 2985 entries.
 Calculating 0 of 2985 neighborlists.
Calculating atomic fingerprints...
 Reading fingerprints from ../fingerprints.json...
 ...fingerprints read 0.0 min.
 Calculating 0 of 2985 fingerprints. (2985 exist in file.)
Calculating derivatives of atomic fingerprints with respect to coordinates...
 Reading fingerprint derivatives from file ../fingerprint-derivatives.json
 ...fingerprint derivatives read. 0.1 min.
 Calculating 0 of 2985 fingerprint derivatives. (2985 exist in file.)
 ...all fingerprint operations complete. 0.2 min.
Re-shaping data to send to fortran90...
 ...data re-shaped. 0.1 min.
Sending data to fortran90...
 ...data sent to fortran90. 0.0 min.
Initial parameters saved in file ./initial-parameters.json.
Starting optimization of cost function...
 Energy goal: 1.000e-03
 Force goal: 5.000e-03
 Cost function force coefficient: 0.040000
                                         (Energy           
                                 Cost  per Atom)      Force
 Step                 Time   Function       RMSE       RMSE
=====  ===================  =========  =========  =========
    0  2015-09-04T15:31:12  1.426e+04  2.182e+00  6.348e-01
    1  2015-09-04T15:31:22  9.007e+10  5.493e+03  6.290e-01
    2  2015-09-04T15:31:32  1.075e+06  1.898e+01  6.290e-01
    3  2015-09-04T15:31:43  7.749e+04  5.093e+00  6.290e-01
    4  2015-09-04T15:31:52  1.712e+04  2.391e+00  6.288e-01
    5  2015-09-04T15:32:03  6.203e+03  1.436e+00  6.193e-01
    6  2015-09-04T15:32:14  3.039e+04  3.186e+00  8.695e-01
    7  2015-09-04T15:32:24  4.735e+03  1.253e+00  6.318e-01
    8  2015-09-04T15:32:34  1.444e+04  2.195e+00  7.178e-01
    9  2015-09-04T15:32:45  4.404e+03  1.208e+00  6.384e-01
   10  2015-09-04T15:32:55  3.829e+03  1.125e+00  6.303e-01
   11  2015-09-04T15:33:06  2.614e+03  9.281e-01  6.000e-01
   12  2015-09-04T15:33:16  2.241e+03  8.575e-01  6.184e-01
   13  2015-09-04T15:33:26  2.053e+03  8.198e-01  6.280e-01
   14  2015-09-04T15:33:35  1.816e+03  7.696e-01  6.312e-01
   15  2015-09-04T15:33:47  1.429e+03  6.794e-01  6.521e-01
   16  2015-09-04T15:33:57  6.489e+02  4.422e-01  7.394e-01
